trial_id,step_id,P,action,reward
82913,155,36,8,1.2366964640282005
82913,156,36,0,1.0088701114998135
82913,157,33,-3,0.49875852362864087
82913,158,47,14,0.898276386908233
82913,159,52,5,0.5212149388806676
82913,160,57,5,-0.01841072971923646
82913,161,4,-66,0.7489155554622755
82913,162,2,-9,0.31869815347761465
82913,163,20,-43,0.7034946113830941
82913,164,30,-81,8.07061555646286e-17
82913,165,64,34,-0.04814671575376525
82913,166,28,-36,0.6783189966503922
82913,167,26,-81,0.7999891721610605
82913,168,24,-75,0.6027636593843262
82913,169,29,-83,0.19241626082973115
82913,170,0,-30,0.6206505559634155
82913,171,8,-17,-0.6649081009898489
82913,172,99,91,0.7139407234633989
82913,173,88,-11,1.0108701155877142
82913,174,85,-3,0.9852233973154387
82913,175,85,0,0.5829724375851586
82913,176,93,8,1.264177108467106
82913,177,91,-2,0.6083710937211104
82913,178,99,8,1.2065200808035954
82913,179,97,-2,0.6119174405793864
82913,180,99,2,0.5186449961456527
82913,181,88,-11,0.9008607693699078
82913,182,84,-4,0.5099045067812737
82913,183,95,11,1.1387855341342341
82913,184,93,-2,0.9903587636480018
82913,185,92,-1,0.657590341974236
82913,186,99,7,0.6573730941818245
82913,187,89,-10,1.1676823275841426
82913,188,85,-4,0.3251908527061011
82913,189,99,14,0.8801249954092454
82913,190,96,-3,1.2500191147156992
82913,191,94,-2,0.8514104369470601
82913,192,94,0,0.6302296799821951
82913,193,98,4,0.9318448549697672
82913,194,93,-5,1.2120893628220937
82913,195,90,-3,0.9009572725097791
82913,196,88,-2,0.8073515333848164
82913,197,90,2,0.7045930077550077
82913,198,80,-10,0.8200854593787352
47082,0,43,-8,-0.2904972716826788
47082,1,96,53,1.2216696349988112
47082,2,93,-3,0.6912542339413943
47082,3,99,6,0.8800869781532937
47082,4,99,0,0.9634205791116142
47082,5,99,0,0.8770935556158217
47082,6,99,0,1.0017594708487867
47082,7,97,-2,0.8118356118217248
47082,8,98,1,0.8949754297739981
47082,9,98,0,0.8519168089403415
47082,10,98,0,0.5421689365288448
47082,11,86,-12,0.8652685602522028
47082,12,84,-2,0.8932702392315026
47082,13,83,-1,0.8781739087952989
47082,14,83,0,1.3676543545013522
47082,15,81,-2,0.8530634870773425
47082,16,84,3,0.8759668526851723
47082,17,84,0,0.7894002926045672
47082,18,86,2,0.8205389580733482
47082,19,83,-3,0.4486876045827627
47082,20,98,15,0.8707926840079445
47082,21,96,-2,1.1619471230864278
47082,22,93,-3,0.6928456460924693
47082,23,95,2,0.9866964046684104
47082,24,91,-4,0.9446654656304985
47082,25,86,-5,0.7926483792385727
47082,26,87,1,0.5067962242929895
47082,27,94,7,1.219929395156964
47082,28,88,-6,0.8872718660667028
47082,29,89,1,1.0186939096693712
47082,30,85,-4,0.5852707360900953
47082,31,87,2,0.5366871745554898
47082,32,69,-18,0.5418841813574227
47082,33,76,7,1.0020813334052174
47082,34,80,4,0.9348716202299653
47082,35,78,-2,0.6474779549437267
47082,36,65,-13,5.468762596333828e-17
47082,37,94,29,0.6441211615809519
47082,38,99,5,0.3174278665564641
47082,39,58,-41,0.34065739846972154
47082,40,77,19,0.9480422519385764
47082,41,77,0,0.8540216035193958
47082,42,77,0,0.8168920357466136
47082,43,75,-2,0.7355644783300851
47082,44,77,2,0.591965586993374
47082,45,66,-11,0.10115796593259727
47082,46,92,26,0.8487919661421629
47082,47,95,3,0.9668499623546118
47082,48,94,-1,0.7379455978478248
47082,49,95,1,0.79139401887879
47082,50,94,-1,0.8357812797560954
47082,51,92,-2,0.4545383997441098
47082,52,98,6,0.955599102234412
47082,53,96,-2,0.6381267522896875
47082,54,99,3,-1.0146594501288326
47082,55,0,-99,0.9742913889274913
47082,56,4,-9,1.0598844609896538
47082,57,3,-11,0.7385912436274404
47082,58,12,-28,1.1771160325209629
47082,59,12,-37,1.1747490939324876
47082,60,11,-35,1.2865383990225971
47082,61,10,-32,-0.36736565330705667
47082,62,72,62,0.8699299582565253
47082,63,73,1,0.42507394571585494
47082,64,89,16,-0.2610219321008982
47082,65,21,-68,0.8239698650096011
47082,66,20,-62,0.5705632564412595
47082,67,21,-63,0.6167011311326565
47082,68,16,-54,0.16714848157868678
47082,69,38,-93,0.6389945131296705
47082,70,47,9,1.0961825315678695
47082,71,48,1,0.7548895250945704
47082,72,49,1,1.1306096622099522
47082,73,48,-1,1.0730304941076378
47082,74,47,-1,0.6434097980147243
47082,75,51,4,0.7493054514635776
47082,76,52,1,0.7339851868970431
47082,77,53,1,0.9142273219168561
47082,78,53,0,1.035432006796393
47082,79,52,-1,1.5463723602486312
47082,80,52,0,1.1338226985943023
47082,81,52,0,0.9534554704189379
47082,82,52,0,0.8875817006264345
47082,83,51,-1,1.1007194128289635
47082,84,50,-1,0.877109182713695
47082,85,50,0,0.9126586810785015
47082,86,52,2,1.0754324647613442
47082,87,51,-1,0.5372935854006988
47082,88,65,14,-0.3059275054044478
47082,89,0,-66,0.7033009160069512
47082,90,0,-1,1.0241433014630363
47082,91,0,-1,0.7836202631248703
47082,92,10,-21,1.0355923053144627
47082,93,6,-23,0.32227764314090873
47082,94,28,-63,1.034374484575181
47082,95,32,-93,0.43453623615216924
47082,96,45,13,-0.1966794470635509
47082,97,0,-46,0.6616363487499394
47082,98,0,-1,0.8888110204450765
47082,99,0,-1,0.9744530343072229
47082,100,0,-1,0.7599736524539673
47082,101,1,-3,1.1896204001188257
47082,102,0,-2,1.0708839170239324
47082,103,0,-1,0.6239374823094888
47082,104,4,-9,1.1913503732444237
47082,105,1,-7,0.6324380264651083
47082,106,5,-12,0.7468781767126992
47082,107,9,-24,0.8295200148198077
47082,108,6,-22,0.7402388378754517
47082,109,7,-21,0.5020556739256085
47082,110,15,-38,0.5268152453741812
47082,111,20,-56,0.8933347527852046
47082,112,20,-61,1.0111559261674752
47082,113,17,-55,0.8414633430918825
47082,114,20,-58,0.6634551861726351
47082,115,25,-71,0.7403667098286312
47082,116,25,-76,0.72573085385781
47082,117,27,-80,0.870467167451299
47082,118,27,-82,1.0473501930295588
47082,119,24,-76,0.6504118051214922
47082,120,29,-83,0.6786033093511357
47082,121,34,-98,1.0152845252413305
47082,122,32,-99,0.9549719254854336
47082,123,30,-93,0.5169593825590065
47082,124,41,11,0.8501430219851258
47082,125,47,6,0.929238814910639
47082,126,46,-1,0.7586289227322365
47082,127,51,5,0.79444723116454
47082,128,54,3,1.055347201931487
47082,129,54,0,1.162621670443676
47082,130,54,0,0.9803166704809171
47082,131,56,2,0.7324149632255276
47082,132,60,4,0.2687046654419799
47082,133,76,16,-0.5222547061790614
47082,134,0,-77,0.5450115444782292
47082,135,6,-13,1.0628056231669787
47082,136,4,-15,0.6328447918536845
47082,137,15,-35,0.8653025413795805
47082,138,16,-48,1.2149029114117043
47082,139,10,-37,0.21467670308466738
47082,140,37,-85,0.91088171635144
47082,141,43,6,0.5797108304394444
47082,142,46,3,0.19568650494744425
47082,143,18,-83,0.7017183954003887
47082,144,17,-53,0.8820694286625669
47082,145,15,-48,0.7535259662212577
47082,146,21,-58,1.0343637336912896
47082,147,21,-64,0.9352698609444052
47082,148,19,-60,0.7164700401220171
47082,149,26,-72,0.7709841406820613
47082,150,26,-79,0.8559153144109336
47082,151,24,-75,0.7618698672701851
47082,152,30,-85,1.1980413635758247
47082,153,30,-91,0.9502833443812837
47082,154,28,-87,0.6530684509610147
47082,155,36,8,1.2366964640282005
47082,156,36,0,1.0088701114998135
47082,157,33,-3,0.49875852362864087
47082,158,47,14,0.898276386908233
47082,159,52,5,0.5212149388806676
47082,160,57,5,-0.01841072971923646
47082,161,4,-66,0.7489155554622755
47082,162,2,-9,0.31869815347761465
47082,163,20,-43,0.7034946113830941
47082,164,30,-81,8.07061555646286e-17
47082,165,64,34,-0.04814671575376525
47082,166,28,-36,0.6783189966503922
47082,167,26,-81,0.7999891721610605
47082,168,24,-75,0.6027636593843262
47082,169,29,-83,0.19241626082973115
47082,170,0,-30,0.6206505559634155
47082,171,8,-17,-0.6649081009898489
47082,172,99,91,0.7139407234633989
47082,173,88,-11,1.0108701155877142
47082,174,85,-3,0.9852233973154387
47082,175,85,0,0.5829724375851586
47082,176,93,8,1.264177108467106
47082,177,91,-2,0.6083710937211104
47082,178,99,8,1.2065200808035954
47082,179,97,-2,0.6119174405793864
47082,180,99,2,0.5186449961456527
47082,181,88,-11,0.9008607693699078
47082,182,84,-4,0.5099045067812737
47082,183,95,11,1.1387855341342341
47082,184,93,-2,0.9903587636480018
47082,185,92,-1,0.657590341974236
47082,186,99,7,0.6573730941818245
47082,187,89,-10,1.1676823275841426
47082,188,85,-4,0.3251908527061011
47082,189,99,14,0.8801249954092454
47082,190,96,-3,1.2500191147156992
47082,191,94,-2,0.8514104369470601
47082,192,94,0,0.6302296799821951
47082,193,98,4,0.9318448549697672
47082,194,93,-5,1.2120893628220937
47082,195,90,-3,0.9009572725097791
47082,196,88,-2,0.8073515333848164
47082,197,90,2,0.7045930077550077
47082,198,80,-10,0.8200854593787352
60958,0,43,-8,-0.2904972716826788
60958,1,96,53,1.2216696349988112
60958,2,93,-3,0.6912542339413943
60958,3,99,6,0.8800869781532937
60958,4,99,0,0.9634205791116142
60958,5,99,0,0.8770935556158217
60958,6,99,0,1.0017594708487867
60958,7,97,-2,0.8118356118217248
60958,8,98,1,0.8949754297739981
60958,9,98,0,0.8519168089403415
60958,10,98,0,0.5421689365288448
60958,11,86,-12,0.8652685602522028
60958,12,84,-2,0.8932702392315026
60958,13,83,-1,0.8781739087952989
60958,14,83,0,1.3676543545013522
60958,15,81,-2,0.8530634870773425
60958,16,84,3,0.8759668526851723
60958,17,84,0,0.7894002926045672
60958,18,86,2,0.8205389580733482
60958,19,83,-3,0.4486876045827627
60958,20,98,15,0.8707926840079445
60958,21,96,-2,1.1619471230864278
60958,22,93,-3,0.6928456460924693
60958,23,95,2,0.9866964046684104
60958,24,91,-4,0.9446654656304985
60958,25,86,-5,0.7926483792385727
60958,26,87,1,0.5067962242929895
60958,27,94,7,1.219929395156964
60958,28,88,-6,0.8872718660667028
60958,29,89,1,1.0186939096693712
60958,30,85,-4,0.5852707360900953
60958,31,87,2,0.5366871745554898
60958,32,69,-18,0.5418841813574227
60958,33,76,7,1.0020813334052174
60958,34,80,4,0.9348716202299653
60958,35,78,-2,0.6474779549437267
60958,36,65,-13,5.468762596333828e-17
60958,37,94,29,0.6441211615809519
60958,38,99,5,0.3174278665564641
60958,39,58,-41,0.34065739846972154
60958,40,77,19,0.9480422519385764
60958,41,77,0,0.8540216035193958
60958,42,77,0,0.8168920357466136
60958,43,75,-2,0.7355644783300851
60958,44,77,2,0.591965586993374
60958,45,66,-11,0.10115796593259727
60958,46,92,26,0.8487919661421629
60958,47,95,3,0.9668499623546118
60958,48,94,-1,0.7379455978478248
60958,49,95,1,0.79139401887879
60958,50,94,-1,0.8357812797560954
60958,51,92,-2,0.4545383997441098
60958,52,98,6,0.955599102234412
60958,53,96,-2,0.6381267522896875
60958,54,99,3,-1.0146594501288326
60958,55,0,-99,0.9742913889274913
60958,56,4,-9,1.0598844609896538
60958,57,3,-11,0.7385912436274404
60958,58,12,-28,1.1771160325209629
60958,59,12,-37,1.1747490939324876
60958,60,11,-35,1.2865383990225971
60958,61,10,-32,-0.36736565330705667
60958,62,72,62,0.8699299582565253
60958,63,73,1,0.42507394571585494
60958,64,89,16,-0.2610219321008982
60958,65,21,-68,0.8239698650096011
60958,66,20,-62,0.5705632564412595
60958,67,21,-63,0.6167011311326565
60958,68,16,-54,0.16714848157868678
60958,69,38,-93,0.6389945131296705
60958,70,47,9,1.0961825315678695
60958,71,48,1,0.7548895250945704
60958,72,49,1,1.1306096622099522
60958,73,48,-1,1.0730304941076378
60958,74,47,-1,0.6434097980147243
60958,75,51,4,0.7493054514635776
60958,76,52,1,0.7339851868970431
60958,77,53,1,0.9142273219168561
60958,78,53,0,1.035432006796393
60958,79,52,-1,1.5463723602486312
60958,80,52,0,1.1338226985943023
60958,81,52,0,0.9534554704189379
60958,82,52,0,0.8875817006264345
60958,83,51,-1,1.1007194128289635
60958,84,50,-1,0.877109182713695
60958,85,50,0,0.9126586810785015
60958,86,52,2,1.0754324647613442
60958,87,51,-1,0.5372935854006988
60958,88,65,14,-0.3059275054044478
60958,89,0,-66,0.7033009160069512
60958,90,0,-1,1.0241433014630363
60958,91,0,-1,0.7836202631248703
60958,92,10,-21,1.0355923053144627
60958,93,6,-23,0.32227764314090873
60958,94,28,-63,1.034374484575181
60958,95,32,-93,0.43453623615216924
60958,96,45,13,-0.1966794470635509
60958,97,0,-46,0.6616363487499394
60958,98,0,-1,0.8888110204450765
60958,99,0,-1,0.9744530343072229
60958,100,0,-1,0.7599736524539673
60958,101,1,-3,1.1896204001188257
60958,102,0,-2,1.0708839170239324
60958,103,0,-1,0.6239374823094888
60958,104,4,-9,1.1913503732444237
60958,105,1,-7,0.6324380264651083
60958,106,5,-12,0.7468781767126992
60958,107,9,-24,0.8295200148198077
60958,108,6,-22,0.7402388378754517
60958,109,7,-21,0.5020556739256085
60958,110,15,-38,0.5268152453741812
60958,111,20,-56,0.8933347527852046
60958,112,20,-61,1.0111559261674752
60958,113,17,-55,0.8414633430918825
60958,114,20,-58,0.6634551861726351
60958,115,25,-71,0.7403667098286312
60958,116,25,-76,0.72573085385781
60958,117,27,-80,0.870467167451299
60958,118,27,-82,1.0473501930295588
60958,119,24,-76,0.6504118051214922
60958,120,29,-83,0.6786033093511357
60958,121,34,-98,1.0152845252413305
60958,122,32,-99,0.9549719254854336
60958,123,30,-93,0.5169593825590065
60958,124,41,11,0.8501430219851258
60958,125,47,6,0.929238814910639
60958,126,46,-1,0.7586289227322365
60958,127,51,5,0.79444723116454
60958,128,54,3,1.055347201931487
60958,129,54,0,1.162621670443676
60958,130,54,0,0.9803166704809171
60958,131,56,2,0.7324149632255276
60958,132,60,4,0.2687046654419799
60958,133,76,16,-0.5222547061790614
60958,134,0,-77,0.5450115444782292
60958,135,6,-13,1.0628056231669787
60958,136,4,-15,0.6328447918536845
60958,137,15,-35,0.8653025413795805
60958,138,16,-48,1.2149029114117043
60958,139,10,-37,0.21467670308466738
60958,140,37,-85,0.91088171635144
60958,141,43,6,0.5797108304394444
60958,142,46,3,0.19568650494744425
60958,143,18,-83,0.7017183954003887
60958,144,17,-53,0.8820694286625669
60958,145,15,-48,0.7535259662212577
60958,146,21,-58,1.0343637336912896
60958,147,21,-64,0.9352698609444052
60958,148,19,-60,0.7164700401220171
60958,149,26,-72,0.7709841406820613
60958,150,26,-79,0.8559153144109336
60958,151,24,-75,0.7618698672701851
60958,152,30,-85,1.1980413635758247
60958,153,30,-91,0.9502833443812837
60958,154,28,-87,0.6530684509610147
60958,155,36,8,1.2366964640282005
60958,156,36,0,1.0088701114998135
60958,157,33,-3,0.49875852362864087
60958,158,47,14,0.898276386908233
60958,159,52,5,0.5212149388806676
60958,160,57,5,-0.01841072971923646
60958,161,4,-66,0.7489155554622755
60958,162,2,-9,0.31869815347761465
60958,163,20,-43,0.7034946113830941
60958,164,30,-81,8.07061555646286e-17
60958,165,64,34,-0.04814671575376525
60958,166,28,-36,0.6783189966503922
60958,167,26,-81,0.7999891721610605
60958,168,24,-75,0.6027636593843262
60958,169,29,-83,0.19241626082973115
60958,170,0,-30,0.6206505559634155
60958,171,8,-17,-0.6649081009898489
60958,172,99,91,0.7139407234633989
60958,173,88,-11,1.0108701155877142
60958,174,85,-3,0.9852233973154387
60958,175,85,0,0.5829724375851586
60958,176,93,8,1.264177108467106
60958,177,91,-2,0.6083710937211104
60958,178,99,8,1.2065200808035954
60958,179,97,-2,0.6119174405793864
60958,180,99,2,0.5186449961456527
60958,181,88,-11,0.9008607693699078
60958,182,84,-4,0.5099045067812737
60958,183,95,11,1.1387855341342341
60958,184,93,-2,0.9903587636480018
60958,185,92,-1,0.657590341974236
60958,186,99,7,0.6573730941818245
60958,187,89,-10,1.1676823275841426
60958,188,85,-4,0.3251908527061011
60958,189,99,14,0.8801249954092454
60958,190,96,-3,1.2500191147156992
60958,191,94,-2,0.8514104369470601
60958,192,94,0,0.6302296799821951
60958,193,98,4,0.9318448549697672
60958,194,93,-5,1.2120893628220937
60958,195,90,-3,0.9009572725097791
60958,196,88,-2,0.8073515333848164
60958,197,90,2,0.7045930077550077
60958,198,80,-10,0.8200854593787352
83337,0,43,-8,-0.2904972716826788
83337,1,96,53,1.2216696349988112
83337,2,93,-3,0.6912542339413943
83337,3,99,6,0.8800869781532937
83337,4,99,0,0.9634205791116142
83337,5,99,0,0.8770935556158217
83337,6,99,0,1.0017594708487867
83337,7,97,-2,0.8118356118217248
83337,8,98,1,0.8949754297739981
83337,9,98,0,0.8519168089403415
83337,10,98,0,0.5421689365288448
83337,11,86,-12,0.8652685602522028
83337,12,84,-2,0.8932702392315026
83337,13,83,-1,0.8781739087952989
83337,14,83,0,1.3676543545013522
83337,15,81,-2,0.8530634870773425
83337,16,84,3,0.8759668526851723
83337,17,84,0,0.7894002926045672
83337,18,86,2,0.8205389580733482
83337,19,83,-3,0.4486876045827627
83337,20,98,15,0.8707926840079445
83337,21,96,-2,1.1619471230864278
83337,22,93,-3,0.6928456460924693
83337,23,95,2,0.9866964046684104
83337,24,91,-4,0.9446654656304985
83337,25,86,-5,0.7926483792385727
83337,26,87,1,0.5067962242929895
83337,27,94,7,1.219929395156964
83337,28,88,-6,0.8872718660667028
83337,29,89,1,1.0186939096693712
83337,30,85,-4,0.5852707360900953
83337,31,87,2,0.5366871745554898
83337,32,69,-18,0.5418841813574227
83337,33,76,7,1.0020813334052174
83337,34,80,4,0.9348716202299653
83337,35,78,-2,0.6474779549437267
83337,36,65,-13,5.468762596333828e-17
83337,37,94,29,0.6441211615809519
83337,38,99,5,0.3174278665564641
83337,39,58,-41,0.34065739846972154
83337,40,77,19,0.9480422519385764
83337,41,77,0,0.8540216035193958
83337,42,77,0,0.8168920357466136
83337,43,75,-2,0.7355644783300851
83337,44,77,2,0.591965586993374
83337,45,66,-11,0.10115796593259727
83337,46,92,26,0.8487919661421629
83337,47,95,3,0.9668499623546118
83337,48,94,-1,0.7379455978478248
83337,49,95,1,0.79139401887879
83337,50,94,-1,0.8357812797560954
83337,51,92,-2,0.4545383997441098
83337,52,98,6,0.955599102234412
83337,53,96,-2,0.6381267522896875
83337,54,99,3,-1.0146594501288326
83337,55,0,-99,0.9742913889274913
83337,56,4,-9,1.0598844609896538
83337,57,3,-11,0.7385912436274404
83337,58,12,-28,1.1771160325209629
83337,59,12,-37,1.1747490939324876
83337,60,11,-35,1.2865383990225971
83337,61,10,-32,-0.36736565330705667
83337,62,72,62,0.8699299582565253
83337,63,73,1,0.42507394571585494
83337,64,89,16,-0.2610219321008982
83337,65,21,-68,0.8239698650096011
83337,66,20,-62,0.5705632564412595
83337,67,21,-63,0.6167011311326565
83337,68,16,-54,0.16714848157868678
83337,69,38,-93,0.6389945131296705
83337,70,47,9,1.0961825315678695
83337,71,48,1,0.7548895250945704
83337,72,49,1,1.1306096622099522
83337,73,48,-1,1.0730304941076378
83337,74,47,-1,0.6434097980147243
83337,75,51,4,0.7493054514635776
83337,76,52,1,0.7339851868970431
83337,77,53,1,0.9142273219168561
83337,78,53,0,1.035432006796393
83337,79,52,-1,1.5463723602486312
83337,80,52,0,1.1338226985943023
83337,81,52,0,0.9534554704189379
83337,82,52,0,0.8875817006264345
83337,83,51,-1,1.1007194128289635
83337,84,50,-1,0.877109182713695
83337,85,50,0,0.9126586810785015
83337,86,52,2,1.0754324647613442
83337,87,51,-1,0.5372935854006988
83337,88,65,14,-0.3059275054044478
83337,89,0,-66,0.7033009160069512
83337,90,0,-1,1.0241433014630363
83337,91,0,-1,0.7836202631248703
83337,92,10,-21,1.0355923053144627
83337,93,6,-23,0.32227764314090873
83337,94,28,-63,1.034374484575181
83337,95,32,-93,0.43453623615216924
83337,96,45,13,-0.1966794470635509
83337,97,0,-46,0.6616363487499394
83337,98,0,-1,0.8888110204450765
83337,99,0,-1,0.9744530343072229
83337,100,0,-1,0.7599736524539673
83337,101,1,-3,1.1896204001188257
83337,102,0,-2,1.0708839170239324
83337,103,0,-1,0.6239374823094888
83337,104,4,-9,1.1913503732444237
83337,105,1,-7,0.6324380264651083
83337,106,5,-12,0.7468781767126992
83337,107,9,-24,0.8295200148198077
83337,108,6,-22,0.7402388378754517
83337,109,7,-21,0.5020556739256085
83337,110,15,-38,0.5268152453741812
83337,111,20,-56,0.8933347527852046
83337,112,20,-61,1.0111559261674752
83337,113,17,-55,0.8414633430918825
83337,114,20,-58,0.6634551861726351
83337,115,25,-71,0.7403667098286312
83337,116,25,-76,0.72573085385781
83337,117,27,-80,0.870467167451299
83337,118,27,-82,1.0473501930295588
83337,119,24,-76,0.6504118051214922
83337,120,29,-83,0.6786033093511357
83337,121,34,-98,1.0152845252413305
83337,122,32,-99,0.9549719254854336
83337,123,30,-93,0.5169593825590065
83337,124,41,11,0.8501430219851258
83337,125,47,6,0.929238814910639
83337,126,46,-1,0.7586289227322365
83337,127,51,5,0.79444723116454
83337,128,54,3,1.055347201931487
83337,129,54,0,1.162621670443676
83337,130,54,0,0.9803166704809171
83337,131,56,2,0.7324149632255276
83337,132,60,4,0.2687046654419799
83337,133,76,16,-0.5222547061790614
83337,134,0,-77,0.5450115444782292
83337,135,6,-13,1.0628056231669787
83337,136,4,-15,0.6328447918536845
83337,137,15,-35,0.8653025413795805
83337,138,16,-48,1.2149029114117043
83337,139,10,-37,0.21467670308466738
83337,140,37,-85,0.91088171635144
83337,141,43,6,0.5797108304394444
83337,142,46,3,0.19568650494744425
83337,143,18,-83,0.7017183954003887
83337,144,17,-53,0.8820694286625669
83337,145,15,-48,0.7535259662212577
83337,146,21,-58,1.0343637336912896
83337,147,21,-64,0.9352698609444052
83337,148,19,-60,0.7164700401220171
83337,149,26,-72,0.7709841406820613
83337,150,26,-79,0.8559153144109336
83337,151,24,-75,0.7618698672701851
83337,152,30,-85,1.1980413635758247
83337,153,30,-91,0.9502833443812837
83337,154,28,-87,0.6530684509610147
83337,155,36,8,1.2366964640282005
83337,156,36,0,1.0088701114998135
83337,157,33,-3,0.49875852362864087
83337,158,47,14,0.898276386908233
83337,159,52,5,0.5212149388806676
83337,160,57,5,-0.01841072971923646
83337,161,4,-66,0.7489155554622755
83337,162,2,-9,0.31869815347761465
83337,163,20,-43,0.7034946113830941
83337,164,30,-81,8.07061555646286e-17
83337,165,64,34,-0.04814671575376525
83337,166,28,-36,0.6783189966503922
83337,167,26,-81,0.7999891721610605
83337,168,24,-75,0.6027636593843262
83337,169,29,-83,0.19241626082973115
83337,170,0,-30,0.6206505559634155
83337,171,8,-17,-0.6649081009898489
83337,172,99,91,0.7139407234633989
83337,173,88,-11,1.0108701155877142
83337,174,85,-3,0.9852233973154387
83337,175,85,0,0.5829724375851586
83337,176,93,8,1.264177108467106
83337,177,91,-2,0.6083710937211104
83337,178,99,8,1.2065200808035954
83337,179,97,-2,0.6119174405793864
83337,180,99,2,0.5186449961456527
83337,181,88,-11,0.9008607693699078
83337,182,84,-4,0.5099045067812737
83337,183,95,11,1.1387855341342341
83337,184,93,-2,0.9903587636480018
83337,185,92,-1,0.657590341974236
83337,186,99,7,0.6573730941818245
83337,187,89,-10,1.1676823275841426
83337,188,85,-4,0.3251908527061011
83337,189,99,14,0.8801249954092454
83337,190,96,-3,1.2500191147156992
83337,191,94,-2,0.8514104369470601
83337,192,94,0,0.6302296799821951
83337,193,98,4,0.9318448549697672
83337,194,93,-5,1.2120893628220937
83337,195,90,-3,0.9009572725097791
83337,196,88,-2,0.8073515333848164
83337,197,90,2,0.7045930077550077
83337,198,80,-10,0.8200854593787352
49242,0,43,-8,-0.2904972716826788
49242,1,96,53,1.2216696349988112
49242,2,93,-3,0.6912542339413943
49242,3,99,6,0.8800869781532937
49242,4,99,0,0.9634205791116142
49242,5,99,0,0.8770935556158217
49242,6,99,0,1.0017594708487867
49242,7,97,-2,0.8118356118217248
49242,8,98,1,0.8949754297739981
49242,9,98,0,0.8519168089403415
49242,10,98,0,0.5421689365288448
49242,11,86,-12,0.8652685602522028
49242,12,84,-2,0.8932702392315026
49242,13,83,-1,0.8781739087952989
49242,14,83,0,1.3676543545013522
49242,15,81,-2,0.8530634870773425
49242,16,84,3,0.8759668526851723
49242,17,84,0,0.7894002926045672
49242,18,86,2,0.8205389580733482
49242,19,83,-3,0.4486876045827627
49242,20,98,15,0.8707926840079445
49242,21,96,-2,1.1619471230864278
49242,22,93,-3,0.6928456460924693
49242,23,95,2,0.9866964046684104
49242,24,91,-4,0.9446654656304985
49242,25,86,-5,0.7926483792385727
49242,26,87,1,0.5067962242929895
49242,27,94,7,1.219929395156964
49242,28,88,-6,0.8872718660667028
49242,29,89,1,1.0186939096693712
49242,30,85,-4,0.5852707360900953
49242,31,87,2,0.5366871745554898
49242,32,69,-18,0.5418841813574227
49242,33,76,7,1.0020813334052174
49242,34,80,4,0.9348716202299653
49242,35,78,-2,0.6474779549437267
49242,36,65,-13,5.468762596333828e-17
49242,37,94,29,0.6441211615809519
49242,38,99,5,0.3174278665564641
49242,39,58,-41,0.34065739846972154
49242,40,77,19,0.9480422519385764
49242,41,77,0,0.8540216035193958
49242,42,77,0,0.8168920357466136
49242,43,75,-2,0.7355644783300851
49242,44,77,2,0.591965586993374
49242,45,66,-11,0.10115796593259727
49242,46,92,26,0.8487919661421629
49242,47,95,3,0.9668499623546118
49242,48,94,-1,0.7379455978478248
49242,49,95,1,0.79139401887879
49242,50,94,-1,0.8357812797560954
49242,51,92,-2,0.4545383997441098
49242,52,98,6,0.955599102234412
49242,53,96,-2,0.6381267522896875
49242,54,99,3,-1.0146594501288326
49242,55,0,-99,0.9742913889274913
49242,56,4,-9,1.0598844609896538
49242,57,3,-11,0.7385912436274404
49242,58,12,-28,1.1771160325209629
49242,59,12,-37,1.1747490939324876
49242,60,11,-35,1.2865383990225971
49242,61,10,-32,-0.36736565330705667
49242,62,72,62,0.8699299582565253
49242,63,73,1,0.42507394571585494
49242,64,89,16,-0.2610219321008982
49242,65,21,-68,0.8239698650096011
49242,66,20,-62,0.5705632564412595
49242,67,21,-63,0.6167011311326565
49242,68,16,-54,0.16714848157868678
49242,69,38,-93,0.6389945131296705
49242,70,47,9,1.0961825315678695
49242,71,48,1,0.7548895250945704
49242,72,49,1,1.1306096622099522
49242,73,48,-1,1.0730304941076378
49242,74,47,-1,0.6434097980147243
49242,75,51,4,0.7493054514635776
49242,76,52,1,0.7339851868970431
49242,77,53,1,0.9142273219168561
49242,78,53,0,1.035432006796393
49242,79,52,-1,1.5463723602486312
49242,80,52,0,1.1338226985943023
49242,81,52,0,0.9534554704189379
49242,82,52,0,0.8875817006264345
49242,83,51,-1,1.1007194128289635
49242,84,50,-1,0.877109182713695
49242,85,50,0,0.9126586810785015
49242,86,52,2,1.0754324647613442
49242,87,51,-1,0.5372935854006988
49242,88,65,14,-0.3059275054044478
49242,89,0,-66,0.7033009160069512
49242,90,0,-1,1.0241433014630363
49242,91,0,-1,0.7836202631248703
49242,92,10,-21,1.0355923053144627
49242,93,6,-23,0.32227764314090873
49242,94,28,-63,1.034374484575181
49242,95,32,-93,0.43453623615216924
49242,96,45,13,-0.1966794470635509
49242,97,0,-46,0.6616363487499394
49242,98,0,-1,0.8888110204450765
49242,99,0,-1,0.9744530343072229
49242,100,0,-1,0.7599736524539673
49242,101,1,-3,1.1896204001188257
49242,102,0,-2,1.0708839170239324
49242,103,0,-1,0.6239374823094888
49242,104,4,-9,1.1913503732444237
49242,105,1,-7,0.6324380264651083
49242,106,5,-12,0.7468781767126992
49242,107,9,-24,0.8295200148198077
49242,108,6,-22,0.7402388378754517
49242,109,7,-21,0.5020556739256085
